PERIODO;EMPRESA;MARCAS;VIGENCIA;USA_ARMAS;SEGURO;RENAR_VENCE
201704;PRETORIAN INVESTIGATION SRL;;12/10/2018;NO;29/08/2017;
201704;PRETORIAN SEGURIDAD PRIVADA SRL;;11/02/2018;NO;01/10/2017;
201704;PREVEER SRL;;27/01/2018;SI;01/09/2017;01/01/2019
201704;PREVENCION SA;;26/04/2019;SI;28/02/2018;01/10/2019
201704;PRIORITY SECURITY SERVICE SRL;PRIORITY SECURITY SERVICE SEGURIDAD PRIVADA SRL.;25/09/2018;SI;28/08/2017;01/02/2022
201704;PROACCION SEGURIDAD SRL;;19/01/2018;SI;01/07/2017;01/11/2019
201704;PROSEGUR ACTIVA ARGENTINA SA;PROSEGUR;07/08/2018;NO;31/12/2017;
201704;PROSEGUR SA;PROSEGUR;27/06/2017;SI;31/12/2017;01/09/2019
201704;PROSEGUR SEGURIDAD SA;PROSEGUR;07/08/2018;NO;31/12/2017;
201704;PROTECCION DE RIESGOS SRL;;08/10/2017;SI;01/09/2017;01/01/2020
201704;PROTECCION INTELIGENTE SA;PI PROTECCION INTELIGENTE;22/06/2018;NO;20/12/2017;
201704;PROTECCION TOTAL CODECOP SA;;02/06/2018;NO;15/05/2017;
201704;PROTECCION Y SERVICIO SRL;;27/07/2017;NO;11/10/2017;
201704;PROTECTED SPIRITS SRL;;15/11/2018;NO;26/09/2017;
201704;PRUPOL SRL;;06/10/2018;NO;23/06/2017;
201704;PSG - 1 SRL;;15/09/2018;SI;25/08/2017;01/08/2020
201704;PUK SEGURIDAD SRL;;05/04/2018;NO;24/06/2017;
201704;RAMEF SRL;;22/09/2018;NO;05/09/2017;
201704;RANGER SEGURIDAD SRL;;28/10/2018;NO;12/05/2017;
201704;RBARONE SEGURIDAD SA;;22/08/2018;SI;20/02/2018;01/08/2017
201704;REBOR SEGURIDAD SA;;24/07/2018;SI;01/07/2017;01/04/2019
201704;RED ALFA SEGURIDAD SRL;;22/11/2017;NO;10/06/2017;
201704;RED DE SEGURIDAD SA;;12/05/2017;NO;07/12/2017;
201704;REGIONAL SRL;;21/10/2017;NO;14/08/2017;
201704;RF SERVICIOS SRL;;02/08/2018;NO;18/05/2017;
201704;ROAD SEGURIDAD SA;;19/04/2019;NO;26/09/2017;
201704;RODAB SRL;;21/09/2017;SI;14/05/2017;01/09/2017
201704;ROYAL GUARD SECURITY SRL;;18/04/2018;NO;14/11/2017;
201704;S&E SEGURIDAD PRIVADA SA;;08/10/2017;SI;17/01/2018;01/01/2018
201704;S.B.S. SEGURIDAD SRL;;01/06/2017;NO;31/03/2018;
201704;SAFBA SRL;;24/07/2018;NO;19/06/2017;
201704;SAFEGUARD SRL;SAFEGUARD;09/08/2018;SI;22/08/2017;01/03/2018
201704;SCANNER SA;;09/09/2017;NO;29/10/2017;
201704;SCYTHIA SA;;12/04/2018;SI;31/08/2017;01/06/2018
201704;SE CON SRL;;12/07/2017;SI;01/02/2018;01/08/2018
201704;SECCLEAN SA;;23/09/2017;SI;01/04/2018;01/09/2018
201704;SECUMAX SRL;;28/03/2018;SI;13/02/2018;01/04/2019
201704;SECURITAS ARGENTINA SA (EX ORGANIZACION FIEL SA);SECURITAS;27/06/2017;SI;31/12/2017;01/01/2020
201704;SECURITAS BUENOS AIRES 1 SA;SECURITAS;04/02/2018;SI;31/12/2017;01/08/2021
201704;SECURITAS SUR S.A (EX SEGURIDAD CONO SUR SA);SECURITAS;03/07/2017;NO;31/12/2017;01/05/2015
201704;SECURITE SA;SECUTEC;09/03/2018;NO;27/03/2018;01/12/2016
201704;SECURITY AG SRL;;03/11/2017;SI;13/08/2017;01/04/2021
201704;SECURITY CORPORATION DE ANTONIO AMARILLA Y LAMBERTI DANIEL ALBERTO;;12/01/2018;NO;05/11/2017;
201704;SECURITY IN SIGHT SRL;;08/09/2018;NO;06/05/2017;
201704;SECURITY PROFESSIONAL GROUP SRL;;30/08/2017;NO;30/07/2017;
201704;SECURUS SA;;08/03/2018;NO;01/09/2017;
201704;SEG COM SA;;10/05/2018;NO;01/11/2017;
201704;SEGAR SEGURIDAD SA;SEGAR SEGURIDAD;30/06/2018;SI;31/08/2017;01/03/2018
201704;SEGCON SA;MEDINILLA;15/08/2018;NO;06/05/2017;
201704;SEGEL GADOL SRL;;09/03/2019;SI;01/09/2017;01/08/2019
201704;SEGUARD SRL;;20/01/2019;NO;13/04/2018;
201704;SEGUBAIRES SA;;10/09/2017;SI;06/11/2017;01/06/2020
201704;SEGUPAL SA;;10/10/2018;NO;07/05/2017;
201704;SEGUR CONTROL SRL;SEGUR CONTROL;30/05/2018;NO;22/12/2017;
201704;SEGUR HELP SRL;;06/02/2019;NO;20/10/2017;
201704;SEGUR ONE SRL;;03/12/2017;SI;08/09/2017;01/10/2018
201704;SEGUR PART SA;;08/09/2018;NO;19/05/2017;
201704;SEGUR SECURITY SRL;;13/10/2017;NO;09/01/2018;
201704;SEGURARG SRL;;08/05/2018;NO;04/04/2018;
201704;SEGURCIEN SA;;29/05/2018;NO;07/03/2018;
201704;SEGURETAT SRL;;27/02/2019;SI;04/11/2017;01/06/2018
201704;SEGURFAR SRL;;27/09/2018;SI;09/01/2018;01/07/2020
201704;SEGURIDAD ARGENTINA SA;;19/05/2017;SI;31/12/2017;01/05/2021
201704;SEGURIDAD BUNKER SA;;17/01/2018;NO;23/05/2017;
201704;SEGURIDAD DEL SUR SRL;;03/09/2017;NO;07/11/2017;
201704;SEGURIDAD EMPRESARIA SA;;31/08/2017;SI;12/06/2017;01/12/2017
201704;SEGURIDAD FRANCISCO DURAN Y ASOCIADOS SA;;24/04/2018;NO;09/07/2017;
201704;SEGURIDAD GRUPO MAIPU SA;;21/04/2018;NO;31/12/2017;
201704;SEGURIDAD HIBOU SRL;;19/10/2017;NO;19/06/2017;
201704;SEGURIDAD HORUS SRL;;30/11/2017;SI;05/10/2017;01/09/2020
201704;SEGURIDAD HUAL CON SRL;;27/06/2018;NO;06/02/2018;
201704;SEGURIDAD INTEGRAL EMPRESARIA SA;SIE;05/10/2018;SI;01/06/2017;01/07/2020
201704;SEGURIDAD INTEGRAL NORTE SRL;;31/05/2018;NO;29/04/2018;
201704;SEGURIDAD INTEGRAL REPUBLICA SRL;;22/09/2018;NO;29/06/2017;
201704;SEGURIDAD INTELIGENTE SA;;15/10/2017;SI;27/11/2017;01/03/2021
201704;SEGURIDAD PRIVADA ALTERNATIVA SA;;26/08/2017;NO;22/06/2017;
201704;SEGURIDAD PRIVADA CABA SRL;;04/06/2017;NO;10/07/2017;
201704;SEGURIDAD PRIVADA EMEC SRL;;18/01/2019;NO;01/02/2018;
201704;SEGURIDAD PROFESIONAL SA;;19/07/2018;NO;28/01/2018;
201704;SEGURIDAD RAMOS SA;;28/09/2017;NO;21/07/2017;
201704;SEGURIDAD ROGUS SRL;;18/10/2017;SI;12/08/2017;01/04/2018
201704;SEGURIDAD SAN JOSE SA;;25/01/2018;NO;28/03/2018;
201704;SEGURIDAD SORVAZ SRL;;15/02/2019;NO;07/05/2017;
201704;SEGURIDAD SUVIM SA;;26/06/2018;NO;05/03/2018;
201704;SEGURIDAD WATCHMAN SA;WATCHMAN SEGURIDAD PRIVADA;08/03/2018;SI;04/05/2017;01/04/2021
201704;SEGURPLUS SRL;;10/09/2017;SI;05/08/2017;01/01/2018
201704;SEGURSAT SRL;;14/01/2018;SI;11/11/2017;01/05/2018
201704;SEGUTRANS SA;;30/05/2018;SI;30/01/2018;01/11/2018
201704;SEKURON SRL;;04/08/2017;NO;01/07/2017;
201704;SENTINELL SA;SENTINELL;04/04/2019;NO;31/08/2017;
201704;SEPAR SRL;;25/08/2017;NO;19/02/2018;
201704;SEPROVI SA;;30/08/2018;NO;02/11/2017;01/02/2017
201704;SERCUS SA;;25/04/2019;NO;16/12/2017;
201704;SERVICIO INTEGRAL DE SEGURIDAD SA;;03/03/2018;NO;06/03/2018;
201704;SERVICIOS ARGENTINOS DE SEGURIDAD EMPRESARIA SA;GS GRUPO SAN MIGUEL GENTE CONFIABLE;26/03/2019;SI;31/10/2017;01/01/2018
201704;SERVICIOS DE GUARDA Y CUSTODIA SA;SGC;27/06/2018;SI;30/05/2017;01/12/2017
201704;SERVICIOS INTEGRADOS DE SEGURIDAD SA;;02/11/2017;NO;09/12/2017;
201704;SERVIN SEGURIDAD SA;S SERVIN SEGURIDAD;04/05/2017;SI;31/12/2017;01/10/2017
201704;SETTER SA;;04/08/2017;SI;09/02/2018;01/03/2019
201704;SFOR SRL;;07/08/2018;NO;29/03/2018;
201704;SG SEGURIDAD SRL;;30/08/2017;NO;11/05/2017;
201704;SGD SRL;;18/09/2018;SI;25/07/2017;01/11/2020
201704;SHIELD II SA;;12/06/2018;NO;24/07/2017;
201704;SHIELD SEGURIDAD SA;;03/12/2017;NO;27/07/2017;
201704;SIALAR SEGURIDAD SA;;30/03/2019;NO;11/12/2017;
201704;SICURANZA SRL;;14/03/2018;NO;12/12/2017;01/12/2014
201704;SIKKERHET SRL;;10/05/2018;SI;12/04/2018;01/10/2021
201704;SINDELARS SRL;;12/01/2019;NO;12/09/2017;
201704;SISEG SRL;;27/05/2017;SI;05/11/2017;01/05/2019
201704;SISTEMA INTEGRAL DE SEGURIDAD EMPRESARIAL SA;;22/09/2018;NO;04/07/2017;
201704;SISTEMAS COMPLEJOS DE SEGURIDAD SA;;12/11/2017;NO;31/08/2017;
201704;SISTEMAS DE PROTECCION Y SEGURIDAD SRL;SPS;15/03/2019;SI;24/10/2017;01/04/2021
201704;SISTEMAS DE PROTECCION Y SEGURIDAD SRL;SISTEMA SPS;15/03/2019;SI;24/10/2017;01/04/2021
201704;SKAL PROTECT SA;;25/04/2019;SI;24/02/2018;01/11/2020
201704;SMART SECURITY SA;;04/06/2017;NO;02/03/2018;
201704;SOLURBANA SRL;;06/04/2019;NO;30/05/2017;
201704;SOLUTION SEGURIDAD SRL;;06/02/2019;SI;04/08/2017;01/06/2017
201704;SOUNCH SRL;SOUNCH SEGURIDAD PRIVADA;10/05/2018;SI;05/04/2018;01/11/2020
201704;SPA SEGURIDAD SA;;31/03/2018;NO;15/03/2018;
201704;SPEED CENTRE SRL;;18/11/2017;SI;17/09/2017;01/10/2019
201704;SPG SRL;;21/09/2017;NO;24/07/2017;
201704;SSP SERVICIOS DE SEGURIDAD PRIVADA SRL;;12/05/2018;SI;23/10/2017;01/11/2017
201704;STAR GLOCKS SECURITY SRL;;25/07/2018;NO;10/06/2017;
201704;STAR GROUP SA;;20/11/2018;NO;25/01/2018;
201704;STARK SECURITY SA;;28/09/2017;SI;21/06/2017;01/09/2019
201704;STARSEG SRL;STARSEG;12/10/2017;SI;20/07/2017;01/05/2018
201704;STRIGER SRL;;06/04/2018;SI;27/02/2018;01/06/2017
201704;SURVEILLER SEGURIDAD SRL;;13/10/2017;NO;26/09/2017;
201704;SWISS ARMY SECURITY GROUP SA;;24/04/2019;SI;19/02/2018;01/07/2020
201704;SWISS GUARD SECURITY GROUP SA;;25/01/2019;NO;25/11/2017;
201704;TAG SEGURIDAD INTEGRAL SRL;;29/03/2019;SI;12/01/2018;01/01/2018
201704;TECH SECURITY SRL;;20/06/2017;SI;04/05/2017;01/07/2018
201704;TECNOLOGIA EN SEGURIDAD Y SERVICIOS SRL;;24/09/2018;NO;27/08/2017;
201704;TELEFONICA INGENIERIA DE SEGURIDAD DE ARGENTINA SA;;26/09/2018;NO;19/06/2017;
201704;THE GOLDEN GUARDS SRL;;06/06/2018;NO;17/08/2017;
201704;THE SECURITY SRL;;19/11/2018;NO;24/04/2018;
201704;TOP AIR SECURITY SRL;;27/03/2018;NO;23/11/2017;
201704;TOP SEGUR SRL;;11/04/2018;NO;13/11/2017;
201704;TORRESCO AES SRL;;13/03/2019;SI;16/01/2018;01/05/2018
201704;TRAMES SRL;;02/06/2017;SI;06/03/2018;01/12/2019
201704;TRIFON SRL;;04/09/2017;NO;15/12/2017;
201704;TUCSON SEGURIDAD SRL;;05/04/2018;NO;01/10/2017;
201704;UESPRI SRL;;22/06/2018;SI;22/05/2017;01/04/2018
201704;UNION SEGURIDAD 24 SA;;01/10/2017;SI;01/11/2017;01/05/2018
201704;UNTOUCHABLES SRL;;17/07/2017;SI;14/09/2017;01/03/2018
201704;URBANA PREVENCION SRL;;23/06/2018;NO;01/03/2018;
201704;USS SERVICIOS DE SEGURIDAD SA;;16/01/2019;NO;28/10/2017;
201704;USS TECNOLOGIA EN SEGURIDAD SA;;30/03/2019;NO;09/11/2017;
201704;VALTO SEGURIDAD SRL;;15/01/2019;SI;17/12/2017;01/07/2020
201704;VANGUARDIA SEGURIDAD EMPRESARIAL E INDUSTRIAL SRL;VANGUARDIA S;26/10/2018;NO;03/10/2017;
201704;VICUS SRL;VICUS;03/08/2018;SI;19/01/2018;01/03/2021
201704;VIGILA 2 SA;;30/08/2018;SI;25/06/2017;01/02/2019
201704;VIGILES SRL;;28/01/2018;SI;28/11/2017;01/04/2018
201704;VIGIMAX SRL;;17/03/2018;NO;29/12/2017;
201704;VIGITEX SRL;;28/09/2017;NO;19/05/2017;
201704;VIPRE SRL;;15/08/2018;NO;26/05/2017;
201704;WOLF SECURITY SA;;03/03/2018;SI;20/09/2017;01/11/2018
201704;WORSP SRL;;20/03/2018;SI;26/02/2018;01/04/2018
201704;YEMASTEMI SEGURIDAD SA;;08/02/2019;SI;22/04/2018;01/05/2020
201704;YUSION SRL;;24/06/2017;NO;19/02/2018;
201704;ZEUS SEGURIDAD SRL;;15/11/2018;SI;24/04/2018;01/04/2019
201704;ZHEN SEGURIDAD SA;;23/02/2018;NO;25/08/2017;
201705;1816 SEGURIDAD SRL;;23/05/2018;NO;10/10/2017;
201705;A.I.P.A.A. AGENCIA DE INVESTIGACIONES PRIVADAS AUTORIZADAS AMERICA SA;A.I.P.A.A AGENCIA DE INVESTIGACIONES PRIAVADAS AUTORIZADAS AMERICA SA;21/03/2018;SI;31/12/2017;01/05/2021
201705;A.I.P.A.A. AGENCIA DE INVESTIGACIONES PRIVADAS AUTORIZADAS AMERICA SA;SECURITAS;21/03/2018;SI;31/12/2017;01/05/2021
201705;A.I.S.E. ASESORIA INTEGRAL DE SEGURIDAD EMPRESARIA SRL;;11/01/2018;NO;31/12/2017;
201705;ACCION PREVENTIVA de MILANESE CLOTILDE;ACCION PREVENTIVA;11/01/2018;NO;01/04/2018;
201705;ACCURO SA;;25/05/2017;SI;28/10/2017;01/07/2019
201705;ACYR SA;;19/07/2018;SI;28/06/2017;01/02/2018
201705;ADT SECURITY SERVICE SA;ADT;03/03/2018;NO;01/10/2017;
201705;ADT SECURITY SERVICE SA;TYCO FIRE & SECURITY GMBH;03/03/2018;NO;01/10/2017;
201705;AG SEGURIDAD PRIVADA SRL;;09/09/2017;NO;14/03/2018;
201705;AGENCIA 15 SA;;09/09/2017;NO;21/11/2017;
201705;AGENCIA DE INVESTIGACIONES PRIVADAS ALSINA SRL;;01/11/2017;NO;01/12/2017;
201705;AGENCIA MAYA SEGURIDAD SA;;28/09/2017;NO;27/07/2017;
201705;AIRSEC SA;ARSEC-ALLIANCE REGIONALE SECURITE;18/08/2017;SI;19/11/2017;01/03/2020
201705;AJM SEGURIDAD PRIVADA SA;;27/01/2018;SI;08/11/2017;01/04/2018
201705;AKROPOLIS SEGURIDAD SRL;;25/12/2018;SI;31/05/2017;01/11/2020
201705;ALBOSA SRL;;22/05/2018;NO;15/06/2017;
201705;ALCA SEGURIDAD SRL;;27/07/2017;NO;05/03/2018;
201705;ALCALA SEGURIDAD SRL;;19/05/2018;NO;22/10/2017;
201705;ALEGA SEGURIDAD SA;;10/04/2019;NO;19/10/2017;
201705;ALERTAR Y PROTEGER SRL;;30/03/2018;SI;13/12/2017;01/12/2017
201705;ALERTAS SEGURIDAD PRIVADA SRL;;10/03/2018;NO;27/08/2017;
201705;ALERTASEG SRL;;01/05/2018;NO;20/11/2017;
201705;ALFA TEAM SRL;;22/02/2018;NO;10/09/2017;
201705;ALLEGRETTA SILVIA PATRICIA Y MICIELI BRIAN ALAN;;13/10/2018;NO;01/07/2017;
201705;ALTA VISION SA;;23/09/2017;SI;12/03/2018;01/09/2020
201705;AM SEGURIDAD EMPRESARIA SRL;A.M. SEGURIDAD EMPRESARIA;03/12/2017;SI;22/12/2017;01/12/2021
201705;AMD SEGURIDAD SA;;05/11/2017;NO;23/07/2017;
201705;AN SEGURIDAD SA;;25/10/2017;NO;24/07/2017;
201705;ANTA NAHUEL SA;;31/03/2018;NO;24/02/2018;
201705;ANTEAR SEGURIDAD SRL;;16/03/2018;NO;26/02/2018;
201705;APLICACION TECNOLOGICA SA;;31/10/2018;NO;19/06/2017;
201705;AR21 SRL;;20/11/2018;NO;29/09/2017;
201705;ARA SEGURIDAD SRL;;10/11/2017;SI;18/02/2018;01/01/2019
201705;ARAUCA SEGURIDAD SA;;06/06/2018;NO;05/09/2017;
201705;ARES SECURITY SRL;;03/03/2018;NO;30/11/2017;
201705;ARG SERVICIOS SRL;;01/05/2018;NO;03/03/2018;
201705;ARGENPOL SRL;;22/08/2018;NO;09/09/2017;
201705;ARGENT POL SRL;LATIN SEC LATIN SEC AMERICA SECURITY COMPANY;29/01/2018;SI;12/07/2017;01/10/2017
201705;ARGENTINA SEGURIDAD SRL;;25/01/2018;NO;01/10/2017;
201705;ARGO SECURITY SRL;;13/10/2018;NO;18/12/2017;
201705;ARPA ORGANIZACION DE SEGURIDAD SRL;;06/07/2018;NO;28/02/2018;01/09/2014
201705;AS GROUP INTEGRAL DE SEGURIDAD PRIVADA SA;;18/05/2018;SI;04/10/2017;01/02/2019
201705;ASEGUR SRL;;11/05/2018;NO;07/02/2018;
201705;ASIC AGENCIA DE SEGURIDAD E INFORMES COMERCIALES SA;ASIC;06/02/2019;SI;31/07/2017;01/04/2018
201705;ASIPA SRL;;22/02/2018;NO;01/06/2017;
201705;ASIPROF SEGURIDAD SA;;03/12/2017;SI;22/01/2018;01/06/2017
201705;ASISTENCIA PROFESIONAL SA;;03/12/2017;NO;15/10/2017;
201705;ASTER CONTROL SA;BACK CONTROL SA;06/08/2017;SI;01/10/2017;01/05/2019
201705;ATL SEGURIDAD SRL;;12/07/2017;NO;23/07/2017;
201705;AVAL SRL;;14/01/2018;SI;17/12/2017;01/12/2018
201705;AVIV ESPECIALISTAS SA;;18/05/2018;NO;06/05/2017;
201705;BACK PROTECTION SECURITY SRL;;04/06/2017;NO;01/12/2017;
201705;BATAAN SEGURIDAD SRL;;10/06/2017;SI;24/09/2017;01/09/2018
201705;BE SAFE SEGURIDAD SRL;;16/05/2018;SI;05/10/2017;01/01/2022
201705;BEC PROTECTION SRL;;12/01/2018;SI;02/12/2017;01/11/2020
201705;BEST PROTECTION SRL;;19/02/2019;NO;10/09/2017;
201705;BETTER SECURITY SRL;;12/07/2017;NO;14/04/2018;
201705;BIRD SEGURIDAD PRIVADA SRL;;07/10/2017;NO;13/10/2017;01/11/2016
201705;BIS SECURITY SA;;06/08/2017;NO;03/06/2017;
201705;BLACK SECURITY SRL;;12/11/2018;NO;22/05/2017;
201705;BLACKSEG SRL;;20/11/2018;NO;14/09/2017;
201705;BLASON GROUP SRL;;10/03/2018;NO;10/12/2017;
201705;BLINSEC SRL;;13/02/2019;NO;01/11/2017;
201705;BLINSER SRL;;03/02/2018;NO;04/02/2018;
201705;BLUE DOT SEGURIDAD PRIVADA SA;;20/02/2019;NO;07/12/2017;
201705;BORGUARDS SRL;;15/03/2018;NO;11/02/2018;
201705;BORMAN SEGURIDAD SRL;;10/06/2017;SI;30/03/2018;01/03/2019
201705;BOSS PRIVATE SECURITY COMPANY SRL;;29/05/2018;NO;21/08/2017;
201705;BRIEFING SECURITY SA;;10/08/2017;SI;22/07/2017;01/11/2020
201705;BRINKS SEGURIDAD CORPORATIVA SA;;06/02/2019;SI;30/11/2017;01/09/2018
201705;BRION GROUP SRL;;29/06/2018;NO;18/11/2017;
201705;BRITO JOSE LUIS;;01/02/2019;NO;12/05/2017;
201705;BRUJULA SA;;01/06/2017;SI;17/07/2017;01/10/2017
201705;BUENOS AIRES PROTECTION SRL;;10/02/2018;NO;12/04/2018;
201705;BUHOS SRL;;19/09/2018;NO;03/08/2017;
201705;BUHOSAT SA;;08/09/2018;NO;04/07/2017;
201705;BULL COOPERATIVA DE TRABAJO LIMITADA;;06/10/2017;SI;22/11/2017;01/01/2018
201705;C CORP SEGURIDAD SA;;10/10/2018;NO;17/05/2017;
201705;C&R SEGURIDAD PRIVADA SRL;;06/07/2018;SI;13/06/2017;01/09/2021
201705;C.B.L. SEGURITY GROUP SRL (EX LANZARA GARRO SRL);;03/04/2018;NO;02/10/2017;
201705;C.I.S.E SRL (CENTRO INTEGRAL DE SEGURIDAD EMPRESARIA);CISE SRL;18/04/2018;SI;19/02/2018;01/11/2018
201705;CAMURA SRL;;18/08/2017;NO;04/11/2017;
201705;CAP SECURITY SRL;;27/10/2018;NO;14/05/2017;
201705;CARBESS SRL;;13/01/2018;SI;22/07/2017;01/08/2017
201705;CARLOS HUGO ABRUZZESE;;22/12/2018;NO;13/10/2017;01/09/2015
201705;CAS TECNOLOGIA Y SEGURIDAD SRL;;12/04/2018;NO;19/10/2017;
201705;CATEXIS SRL;;27/03/2018;SI;06/01/2018;01/12/2017
201705;CAZADORES COOPERATIVA DE TRABAJO LTDA;CAZADORES;19/07/2017;SI;30/06/2017;01/09/2019
201705;CELMA SRL;;05/06/2017;SI;29/06/2017;01/06/2018
201705;CEN - TAUROS SRL;;13/03/2019;NO;23/07/2017;
201705;CENTRO DE INVESTIGADORES PRIVADOS ARGENTINOS SA;;12/01/2018;SI;11/09/2017;01/10/2020
201705;CERBERUS SA;CERBERUS;30/07/2017;SI;06/12/2017;01/10/2019
201705;CERTUS SA;;22/09/2018;NO;24/08/2017;
201705;CI5 SA;;23/07/2017;NO;08/09/2017;01/04/2017
201705;CITY INVESTIGACIONES PRIVADAS SRL;;20/01/2018;NO;27/04/2018;
201705;CJR SRL;;07/02/2019;NO;26/06/2017;
201705;CLEAR NESS SA;;27/03/2018;SI;19/10/2017;01/06/2021
201705;CO COT SRL;;29/01/2019;NO;18/06/2017;
201705;CODECOP SRL;;24/04/2018;NO;25/08/2017;
201705;CODIGO UNO SRL;;01/11/2017;NO;13/11/2017;
201705;COM -PRIVADA SRL;;21/07/2018;NO;26/10/2017;
201705;COMAHUE SEGURIDAD PRIVADA SA;COMAHUE;07/11/2017;SI;21/08/2017;01/12/2019
201705;COMMAND GROUP SRL;;11/01/2018;NO;25/04/2018;01/12/2016
201705;COMPAÑIA DE SEGURIDAD PRIVADA SRL;;05/11/2017;SI;10/05/2017;01/08/2018
201705;COMPTOR SA;DETECT ARGENTINA VIGILANCIA COMPUTARIZADA;20/02/2019;NO;10/12/2017;
201705;CONADPER SRL;;25/08/2017;NO;02/07/2017;
201705;CONSULTORA DE SEGURIDAD INTEGRAL SA;;10/05/2018;SI;20/01/2018;01/11/2017
201705;CONSULTORA VIDECO SA;SECURITAS;04/06/2017;NO;31/12/2017;01/07/2013
201705;CONSULTORA VIDECO SA;VIDECO;04/06/2017;NO;31/12/2017;01/07/2013
201705;CONTROL DE ADM. Y PERM. SA;;23/07/2017;NO;18/04/2018;
201705;CONTROL Y SEGURIDAD SA;;18/11/2017;SI;17/01/2018;01/04/2018
201705;CONTROLLING EYES SA;;23/08/2018;NO;07/09/2017;
201705;CONYSEG SRL;SEGURIDAD DEL PLATA;17/05/2018;NO;05/11/2017;
201705;COOPERATIVA DE PROVISION DE SERVICIOS EN SEGURIDAD PRIVADA SAB 5 LTDA;;27/08/2017;SI;11/05/2017;01/03/2019
201705;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN SEGURIDAD LA BUENOS AIRES LIMITADA;;20/10/2017;NO;28/08/2017;
201705;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA CLC PROTECCION INTEGRAL LTDA;;21/07/2018;NO;19/04/2018;
201705;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA SINERGIA LTDA;;31/01/2019;NO;17/03/2018;
201705;COOPERATIVA DE TRABAJO CRUZ DE MALTA LTDA;;28/03/2018;NO;14/08/2017;
201705;COOPERATIVA DE TRABAJO CSI LTDA;;13/04/2018;NO;11/01/2018;
201705;COOPERATIVA DE TRABAJO DE SEGURIDAD Y VIGILANCIA DOGO ARGENTINO LTDA;;04/04/2018;SI;10/06/2017;01/08/2021
201705;COOPERATIVA DE TRABAJO EL ESCORIAL LTDA;;27/01/2018;SI;07/08/2017;01/06/2019
201705;COOPERATIVA DE TRABAJO EL FERROL LTDA;;14/07/2017;SI;13/05/2017;01/07/2018
201705;COOPERATIVA DE TRABAJO EULEN LIMITADA;;12/05/2018;SI;28/12/2017;01/12/2018
201705;COOPERATIVA DE TRABAJO FAST LIMITADA;;11/05/2018;SI;04/09/2017;01/02/2020
201705;COOPERATIVA DE TRABAJO LA PERMANENTE LIMITADA;;26/12/2018;NO;09/04/2018;
201705;COOPERATIVA DE TRABAJO LINCE SEGURIDAD LTDA;;20/08/2017;SI;08/07/2017;01/09/2020
201705;COOPERATIVA DE TRABAJO MONITOREOPUNTOCOM LIMITADA;;16/01/2019;NO;11/05/2017;
201705;COOPERATIVA DE TRABAJO SEGURIDAD INTEGRAL LTDA;;25/04/2018;NO;01/08/2017;
201705;COOPERATIVA DE TRABAJO SISTEMA LABORAL COOPERATIVO LIMITADA;;02/09/2017;NO;21/06/2017;
201705;COOPERATIVA DE TRABAJO SOLUCIONAR LTDA;;16/11/2017;SI;28/08/2017;01/02/2020
201705;COPS SRL;COPS;20/10/2017;SI;23/08/2017;01/06/2018
201705;CORPORACION A.S.E. SRL;;29/01/2019;NO;17/11/2017;
201705;CURUPAYTI SEGURIDAD PRIVADA SRL;;27/03/2018;NO;26/08/2017;
201705;CUSTODE SRL;;23/06/2017;NO;22/05/2017;
201705;CUSTODIA SRL;;20/01/2018;SI;22/08/2017;01/04/2018
201705;CUSTOMERS PROTECTION SRL;GS GRUPO SAN MIGUEL GENTE CONFIABLE;04/06/2017;SI;31/10/2017;01/10/2018
201705;CUSTOS SEGURIDAD SA;;06/02/2019;NO;13/02/2018;
201705;CU-S-V-I-P GROUP SRL;;24/09/2017;NO;04/06/2017;
201705;DARDO ROCHA SEGURIDAD SA;;14/07/2018;NO;03/02/2018;
201705;DARGER SRL;;03/10/2018;NO;29/07/2017;
201705;DE CONFIAR SEGURIDAD SRL;;03/12/2017;NO;31/03/2018;
201705;DEL PLATA SEGURIDAD SRL;;14/03/2018;NO;03/02/2018;
201705;DEL VALLE SEGURIDAD SRL;;04/12/2018;NO;07/04/2018;
201705;DELTA GROUP SRL;;14/07/2018;NO;03/02/2018;01/04/2016
201705;DEROMA SRL;;25/08/2017;NO;23/06/2017;
201705;DIEGO HERNAN ACHARD;;19/02/2019;NO;10/06/2017;
201705;DYP SEGURIDAD SRL;;15/03/2018;NO;10/10/2017;
201705;EAGLE SECURITY SRL;;14/02/2018;SI;15/03/2018;01/07/2019
201705;EL CUSTODIO PRIVATE SECURITY SRL;;27/07/2017;NO;10/12/2017;
201705;EL VISOR SRL;;29/05/2018;SI;07/09/2017;01/09/2018
201705;ELE SEGURIDAD SRL;;28/02/2018;SI;26/09/2017;01/05/2020
201705;ELEFOUR SA;;27/07/2017;NO;04/12/2017;
201705;ELWAYS SECURITY SRL;;29/11/2018;NO;24/06/2017;
201705;EMPRESA DE SEGURIDAD E INVESTIGACIONES PRIVADAS CONDUCTA SRL;;20/05/2017;SI;21/07/2017;01/09/2019
201705;EMPRESA DE SEGURIDAD FALCON SA;;03/04/2018;SI;10/04/2018;01/11/2017
