X;Y;ID;OBJETO;CALLE;ALTURA;DIREC_NORM;DIREC_ARCG;TELEFONO;OBS_TELEFONO;BARRIO;COMUNA
-58.4005805770688;-34.5997302364452;944;FARMACIA;AV CORDOBA;2348;CORDOBA AV. 2348;2348 CORDOBA AV.;4951-7728;;BALVANERA;3
-58.4091774513906;-34.6178630466138;964;FARMACIA;GRAL. URQUIZA;624;URQUIZA, GRAL. 624;624 URQUIZA, GRAL.;4956-1027;;BALVANERA;3
-58.4106992910389;-34.6038229852039;969;FARMACIA;AV CORRIENTES;3247;CORRIENTES AV. 3247;3247 CORRIENTES AV.;4866-4683;;BALVANERA;3
-58.397963350385;-34.6094214594827;975;FARMACIA;AV RIVADAVIA;2215;RIVADAVIA AV. 2215;2215 RIVADAVIA AV.;;;BALVANERA;3
-58.4051202087547;-34.6040967612008;987;FARMACIA;AV PUEYRREDON;539;PUEYRREDON AV. 539;539 PUEYRREDON AV.;;;BALVANERA;3
-58.4104836157927;-34.6106224272506;999;FARMACIA;AV RIVADAVIA;3102;RIVADAVIA AV. 3102;3102 RIVADAVIA AV.;;;BALVANERA;3
-58.3926958010382;-34.6046160820901;1004;FARMACIA;AV CORRIENTES;1820;CORRIENTES AV. 1820;1820 CORRIENTES AV.;;;BALVANERA;3
-58.4106156641723;-34.6042133371481;1041;FARMACIA;AV CORRIENTES;3220;CORRIENTES AV. 3220;3220 CORRIENTES AV.;;;BALVANERA;3
-58.4036229611338;-34.5987028439482;1055;FARMACIA;AV CORDOBA;2600;CORDOBA AV. 2600;2600 CORDOBA AV.;;;BALVANERA;3
-58.395166417272;-34.6043287462495;1122;FARMACIA;AV CORRIENTES;1999;CORRIENTES AV. 1999;1999 CORRIENTES AV.;4951-7046;;BALVANERA;3
-58.3991403287234;-34.6122106001848;1152;FARMACIA;PICHINCHA;211;PICHINCHA 211;211 PICHINCHA;4954-3517;;BALVANERA;3
-58.4017070881283;-34.6082921640864;1190;FARMACIA;LARREA;127;LARREA 127;127 LARREA;4953-0010;;BALVANERA;3
-58.4063541120524;-34.6076345109001;1202;FARMACIA;AV PUEYRREDON;202;PUEYRREDON AV. 202;202 PUEYRREDON AV.;4866-5800;;BALVANERA;3
-58.4018880514658;-34.6100633958183;1204;FARMACIA;AV RIVADAVIA;2502;RIVADAVIA AV. 2502;2502 RIVADAVIA AV.;4954-1500;;BALVANERA;3
-58.405003354757;-34.6036287835374;1221;FARMACIA;AV PUEYRREDON;581;PUEYRREDON AV. 581;581 PUEYRREDON AV.;4963-9969;;BALVANERA;3
-58.3930604324611;-34.6042653557231;1224;FARMACIA;AV CORRIENTES;1835;CORRIENTES AV. 1835;1835 CORRIENTES AV.;4372-4704;;BALVANERA;3
-58.399084047936;-34.6047959507829;1234;FARMACIA;AV CORRIENTES;2276;CORRIENTES AV. 2276;2276 CORRIENTES AV.;4952-7379;;BALVANERA;3
-58.3964248514629;-34.6093123018339;1277;FARMACIA;AV RIVADAVIA;2101;RIVADAVIA AV. 2101;2101 RIVADAVIA AV.;4953-6587;4950-0700 o 4950-0701;BALVANERA;3
-58.3928653684539;-34.6117572839765;1297;FARMACIA;ADOLFO ALSINA;1874;ALSINA, ADOLFO 1874;1874 ALSINA, ADOLFO;;;BALVANERA;3
-58.3981644707449;-34.6062041602959;1301;FARMACIA;SARMIENTO;2214;SARMIENTO 2214;2214 SARMIENTO;;;BALVANERA;3
-58.4041174872715;-34.6007324971428;1314;FARMACIA;VIAMONTE;2661;VIAMONTE 2661;2661 VIAMONTE;4963-8824;4964-2250;BALVANERA;3
-58.4030350221577;-34.6119267651521;1326;FARMACIA;SAAVEDRA;172;SAAVEDRA 172;172 SAAVEDRA;4952-0151;;BALVANERA;3
-58.3995496488569;-34.6071576694472;1336;FARMACIA;TENIENTE GENERAL JUAN D PERON;2319;PERON, JUAN DOMINGO, TTE. GENERAL 2319;2319 PERON, JUAN DOMINGO, TTE. GENERAL;4953-4501;;BALVANERA;3
-58.4002886052346;-34.6086994608219;1347;FARMACIA;BARTOLOME MITRE;2390;MITRE, BARTOLOME 2390;2390 MITRE, BARTOLOME;4951-4000;;BALVANERA;3
-58.3931901655846;-34.610539384508;1422;FARMACIA;HIPOLITO YRIGOYEN;1900;YRIGOYEN, HIPOLITO 1900;1900 YRIGOYEN, HIPOLITO;4374-8599;;BALVANERA;3
-58.3934694167924;-34.604637260263;1438;FARMACIA;AV CORRIENTES;1880;CORRIENTES AV. 1880;1880 CORRIENTES AV.;4371-8023;;BALVANERA;3
-58.408524990401;-34.6152742886617;1463;FARMACIA;AV BELGRANO;3002;BELGRANO AV. 3002;3002 BELGRANO AV.;4931-6000;;BALVANERA;3
-58.4048789938833;-34.6160770786786;1478;FARMACIA;VENEZUELA;2726;REPUBLICA BOLIVARIANA DE VENEZUELA 2726;2726 REPUBLICA BOLIVARIANA DE VENEZUELA;4932-3252;6088-0770;BALVANERA;3
-58.4015664917251;-34.6133947036121;1481;FARMACIA;MORENO;2502;MORENO 2502;2502 MORENO;4308-3871;;BALVANERA;3
-58.3919079002441;-34.614469344313;1495;FARMACIA;AV ENTRE RIOS;459;ENTRE RIOS AV. 459;459 ENTRE RIOS AV.;4383-3491;4381-1619 o 4383-2554;BALVANERA;3
-58.4071265895265;-34.6150921365664;1496;FARMACIA;AV BELGRANO;2950;BELGRANO AV. 2950;2950 BELGRANO AV.;4957-2476;;BALVANERA;3
-58.4088484585241;-34.6136879989462;1497;FARMACIA;LA RIOJA;287;LA RIOJA 287;287 LA RIOJA;4931-8705;;BALVANERA;3
-58.3935634628266;-34.6100777630177;1508;FARMACIA;COMBATE DE LOS POZOS;77;COMBATE DE LOS POZOS 77;77 COMBATE DE LOS POZOS;4952-3270;FAX 4951-1461;BALVANERA;3
-58.4055488179784;-34.6115582371306;1517;FARMACIA;AV JUJUY;120;JUJUY AV. 120;120 JUJUY AV.;452-4498;;BALVANERA;3
-58.3963513141988;-34.6072678626837;1518;FARMACIA;TENIENTE GENERAL JUAN D PERON;2100;PERON, JUAN DOMINGO, TTE. GENERAL 2100;2100 PERON, JUAN DOMINGO, TTE. GENERAL;4953-6094;;BALVANERA;3
-58.4098418213488;-34.6102270779908;1521;FARMACIA;AV RIVADAVIA;3081;RIVADAVIA AV. 3081;3081 RIVADAVIA AV.;4867-0403;4867-0402 o 4867-0107;BALVANERA;3
-58.4124372782113;-34.6107713365268;1525;FARMACIA;AV RIVADAVIA;3254;RIVADAVIA AV. 3254;3254 RIVADAVIA AV.;4866-6846;;BALVANERA;3
-58.3976974267228;-34.6097469908408;1532;FARMACIA;AV RIVADAVIA;2202;RIVADAVIA AV. 2202;2202 RIVADAVIA AV.;4952-4785;4951-6432;BALVANERA;3
-58.4091430502184;-34.6181575590771;1535;FARMACIA;GRAL. URQUIZA;654;URQUIZA, GRAL. 654;654 URQUIZA, GRAL.;4956-2000;;BALVANERA;3
-58.4044971393873;-34.6122096134724;36;FARMACIA;ADOLFO ALSINA;2701;ALSINA, ADOLFO 2701;2701 ALSINA, ADOLFO;4931-8081;5256-1140;BALVANERA;3
-58.3977204981353;-34.60734697631;38;FARMACIA;TENIENTE GENERAL JUAN D PERON;2200;PERON, JUAN DOMINGO, TTE. GENERAL 2200;2200 PERON, JUAN DOMINGO, TTE. GENERAL;4953-3468;;BALVANERA;3
-58.4027069436087;-34.6157762901049;526;FARMACIA;SAAVEDRA;526;SAAVEDRA 602;602 SAAVEDRA;49426-5333;;BALVANERA;3
-58.3975604914434;-34.613226002733;668;FARMACIA;MORENO;2202;MORENO 2202;2202 MORENO;4951-0127;;BALVANERA;3
-58.3923068223716;-34.6069894486155;1113;FARMACIA;AV CALLAO;200;CALLAO AV. 200;200 CALLAO AV.;4372-9339;4372-8885;BALVANERA;3
-58.4098595087714;-34.6150852739684;1522;FARMACIA;AV BELGRANO;3101;BELGRANO AV. 3101;3101 BELGRANO AV.;4931-3132;;BALVANERA;3
-58.4730685276207;-34.6147341624871;6;FARMACIA;AV JUAN B. JUSTO;5391;JUSTO, JUAN B. AV. 5391;5391 JUSTO, JUAN B. AV.;4581-3650;;VILLA GRAL. MITRE;11
-58.459531965188;-34.6050009330282;33;FARMACIA;AV JUAN B. JUSTO;4099;JUSTO, JUAN B. AV. 4099;4099 JUSTO, JUAN B. AV.;4582-8839;;VILLA GRAL. MITRE;11
-58.4690454896402;-34.6175812975435;102;FARMACIA;AV GAONA;3099;GAONA AV. 3099;3099 GAONA AV.;4581-2840;;VILLA GRAL. MITRE;11
-58.4650474748271;-34.6030034398937;146;FARMACIA;AV SAN MARTIN;2802;SAN MARTIN AV. 2802;2802 SAN MARTIN AV.;4581-6393;;VILLA GRAL. MITRE;11
-58.4796584323218;-34.6088594709297;345;FARMACIA;CONDARCO;2105;CONDARCO 2105;2105 CONDARCO;4588-1198;;VILLA GRAL. MITRE;11
-58.4738746891068;-34.6115656918218;444;FARMACIA;GRAL. JOSE G. DE ARTIGAS;1701;ARTIGAS, JOSE GERVASIO, GRAL. 1701;1701 ARTIGAS, JOSE GERVASIO, GRAL.;4581-7361;;VILLA GRAL. MITRE;11
-58.4629170826639;-34.6064594497039;465;FARMACIA;TTE. GRAL. DONATO ALVAREZ;1801;ALVAREZ, DONATO, TTE. GRAL. AV. 1801;1801 ALVAREZ, DONATO, TTE. GRAL. AV.;4581-1909;;VILLA GRAL. MITRE;11
-58.4753174053557;-34.6063508588332;676;FARMACIA;ALVAREZ JONTE;2336;ALVAREZ JONTE 2336;2336 ALVAREZ JONTE;4582-4444;;VILLA GRAL. MITRE;11
-58.4663159890356;-34.6122129268899;783;FARMACIA;TRES ARROYOS;2060;TRES ARROYOS 2060;2060 TRES ARROYOS;;;VILLA GRAL. MITRE;11
-58.4640393489108;-34.6032609972623;853;FARMACIA;AV SAN MARTIN;2724;SAN MARTIN AV. 2724;2724 SAN MARTIN AV.;;;VILLA GRAL. MITRE;11
-58.4689232714847;-34.6020450287759;934;FARMACIA;AV SAN MARTIN;3200;SAN MARTIN AV. 3200;3200 SAN MARTIN AV.;4582-2740;5857072;VILLA GRAL. MITRE;11
-58.4757567717393;-34.6096994977059;1428;FARMACIA;ARTIGAS;1902;ARTIGAS, JOSE GERVASIO, GRAL. 1902;1902 ARTIGAS, JOSE GERVASIO, GRAL.;4584-6017;;VILLA GRAL. MITRE;11
-58.4689759825657;-34.6117065912837;2;FARMACIA;AV JUAN B. JUSTO;4995;JUSTO, JUAN B. AV. 4995;4995 JUSTO, JUAN B. AV.;4581-3798;;VILLA GRAL. MITRE;11
-58.4727144793844;-34.6046766190738;1453;FARMACIA;JONTE;2098;ALVAREZ JONTE 2098;2098 ALVAREZ JONTE;4581-1333;;VILLA GRAL. MITRE;11
-58.4795389007429;-34.5824602181167;119;FARMACIA;AVALOS;1554;AVALOS 1554;1554 AVALOS;4523-5779;;PARQUE CHAS;15
-58.485384908922;-34.5881628827827;400;FARMACIA;AV CONSTITUYENTES;3601;DE LOS CONSTITUYENTES AV. 3601;3601 DE LOS CONSTITUYENTES AV.;4574-0634;;PARQUE CHAS;15
-58.4792955072529;-34.5852775693813;804;FARMACIA;AV DE LOS INCAS;4960;DE LOS INCAS AV. 4960;4960 DE LOS INCAS AV.;4521-6212;;PARQUE CHAS;15
-58.4745918122882;-34.5812519599115;1057;FARMACIA;AV TRIUNVIRATO;3752;TRIUNVIRATO AV. 3752;3752 TRIUNVIRATO AV.;;;PARQUE CHAS;15
-58.4786115850275;-34.5847764587238;1446;FARMACIA;AV DE LOS INCAS;4892;DE LOS INCAS AV. 4892;4892 DE LOS INCAS AV.;4897-4743;;PARQUE CHAS;15
-58.4757067057461;-34.5880188264538;290;FARMACIA;BAUNESS;1099;BAUNESS 1099;1099 BAUNESS;4521-2142;;PARQUE CHAS;15
-58.4911332029984;-34.5909064224523;31;FARMACIA;ARTIGAS;3700;ARTIGAS, JOSE GERVASIO, GRAL. 3700;3700 ARTIGAS, JOSE GERVASIO, GRAL.;4574-1657;;AGRONOMIA;15
-58.4983447727297;-34.5910126321605;80;FARMACIA;AV SALVADOR MARIA DEL CARRIL;2916;CARRIL, SALVADOR MARIA DEL AV. 2916;2916 CARRIL, SALVADOR MARIA DEL AV.;4571-5037;;AGRONOMIA;15
-58.5025347522062;-34.5946370649779;375;FARMACIA;AV SAN MARTIN;6199;SAN MARTIN AV. 6199;6199 SAN MARTIN AV.;4501-0042;;AGRONOMIA;15
-58.5029725459279;-34.5942908353895;439;FARMACIA;GUTEMBERG;3295;GUTENBERG 3295;3295 GUTENBERG;4572-1410;;AGRONOMIA;15
-58.4960446224808;-34.5932693175175;451;FARMACIA;NAZCA;3714;NAZCA 3714;3714 NAZCA;45722395;;AGRONOMIA;15
-58.4879304346511;-34.5972133520758;139;FARMACIA;AV SAN MARTIN;4951;SAN MARTIN AV. 4951;4951 SAN MARTIN AV.;4501-0479;;AGRONOMIA;15
-58.4607373411615;-34.5819643320509;7;FARMACIA;AV ELCANO;3901;ELCANO AV. 3901;3901 ELCANO AV.;4551-2338;;VILLA ORTUZAR;15
-58.4763229044755;-34.5795442276807;69;FARMACIA;AV TRIUNVIRATO;3931;TRIUNVIRATO AV. 3931;3931 TRIUNVIRATO AV.;4522-5357;;VILLA ORTUZAR;15
-58.4721696248768;-34.5845045567555;112;FARMACIA;COMBATIENTES DE MALVINAS;3105;COMBATIENTES DE MALVINAS AV. 3105;3105 COMBATIENTES DE MALVINAS AV.;4521-1322;;VILLA ORTUZAR;15
-58.4693382890445;-34.5803770529828;129;FARMACIA;CHARLONE;1999;CHARLONE 1999;1999 CHARLONE;4552-4370;;VILLA ORTUZAR;15
-58.464464149468;-34.5845423141478;177;FARMACIA;AV TRIUNVIRATO;2977;TRIUNVIRATO AV. 2977;2977 TRIUNVIRATO AV.;4554-7330;4554-4878/20;VILLA ORTUZAR;15
-58.4710370970123;-34.5866817357703;210;FARMACIA;AV COMBATIENTES DE MALVINAS;3005;COMBATIENTES DE MALVINAS AV. 3005;3005 COMBATIENTES DE MALVINAS AV.;4523-9266;;VILLA ORTUZAR;15
-58.4655504806866;-34.5837100990812;540;FARMACIA;GUEVARA;1541;GUEVARA 1541;1541 GUEVARA;4555-6410;;VILLA ORTUZAR;15
-58.4628749641502;-34.5781803966567;839;FARMACIA;AV ALVAREZ THOMAS;1475;ALVAREZ THOMAS AV. 1475;1475 ALVAREZ THOMAS AV.;4551-5204;;VILLA ORTUZAR;15
-58.4640526298877;-34.5783876480014;845;FARMACIA;AV ALVAREZ THOMAS;1555;ALVAREZ THOMAS AV. 1555;1555 ALVAREZ THOMAS AV.;4555-7511;;VILLA ORTUZAR;15
-58.4697198182533;-34.5789723064977;1038;FARMACIA;AV CHORROARIN;1482;CHORROARIN AV. 1482;1482 CHORROARIN AV.;;;VILLA ORTUZAR;15
-58.4722444577924;-34.5823794924078;1324;FARMACIA;AV TRIUNVIRATO;3602;TRIUNVIRATO AV. 3602;3602 TRIUNVIRATO AV.;4521-0086;;VILLA ORTUZAR;15
-58.4740242069801;-34.5813305496537;1529;FARMACIA;AV TRIUNVIRATO;3749;TRIUNVIRATO AV. 3749;3749 TRIUNVIRATO AV.;4523-7547;;VILLA ORTUZAR;15
-58.3798354078335;-34.6504081314035;239;FARMACIA;SANTA MAGDALENA;668;SANTA MAGDALENA 668;668 SANTA MAGDALENA;4301-8461;;BARRACAS;4
-58.3754517184764;-34.6335813600082;308;FARMACIA;MONTES DE OCA;444;MONTES DE OCA, MANUEL 444;444 MONTES DE OCA, MANUEL;4362-4068;;BARRACAS;4
-58.3804879131228;-34.6521047133576;392;FARMACIA;SANTO DOMINGO;2425;SANTO DOMINGO 2425;2425 SANTO DOMINGO;4302-6607;;BARRACAS;4
-58.370704160404;-34.6309485215859;420;FARMACIA;AV REGIMIENTO DE PATRICIOS;101;REGIMIENTO DE PATRICIOS AV. 101;101 REGIMIENTO DE PATRICIOS AV.;;;BARRACAS;4
-58.3775895022765;-34.6286014228037;433;FARMACIA;AV CASEROS;1000;CASEROS AV. 1000;1000 CASEROS AV.;4307-7028;4300-7261 o 43006-1944;BARRACAS;4
-58.3750502100804;-34.6350599832233;445;FARMACIA;MONTES DE OCA;590;MONTES DE OCA, MANUEL 590;590 MONTES DE OCA, MANUEL;4362-2382;;BARRACAS;4
-58.3749763121684;-34.6377099627292;1401;FARMACIA;MONTES DE OCA;839;MONTES DE OCA, MANUEL 839;839 MONTES DE OCA, MANUEL;4303-1590;;BARRACAS;4
-58.3738517345267;-34.6437996563973;582;FARMACIA;MONTES DE OCA;1401;MONTES DE OCA, MANUEL 1401;1401 MONTES DE OCA, MANUEL;;;BARRACAS;4
-58.3780048211462;-34.6492878806023;590;FARMACIA;AV IRIARTE;2200;IRIARTE, GRAL. AV. 2200;2200 IRIARTE, GRAL. AV.;3010254;/7880;BARRACAS;4
-58.3878229363528;-34.6347364308758;611;FARMACIA;PERDRIEL;74;PERDRIEL 74;74 PERDRIEL;4309-6400;;BARRACAS;4
-58.3708476757898;-34.6391006564945;629;FARMACIA;OLAVARRIA;1363;OLAVARRIA 1363;1363 OLAVARRIA;4302-7326;;BARRACAS;4
-58.3900639147777;-34.6342467026555;633;FARMACIA;AV CASEROS;1990;CASEROS AV. 1990;1990 CASEROS AV.;4363-2400;;BARRACAS;4
-58.3937482388393;-34.6512587434591;685;FARMACIA;AV IRIARTE;3299;IRIARTE, GRAL. AV. 3299;3299 IRIARTE, GRAL. AV.;;;BARRACAS;4
-58.379697995384;-34.650993091015;704;FARMACIA;RIO CUARTO;2400;RIO CUARTO 2400;2400 RIO CUARTO;4301-0330;4301-5429;BARRACAS;4
-58.3744016566423;-34.6408879800251;856;FARMACIA;MONTES DE OCA;1109;MONTES DE OCA, MANUEL 1109;1109 MONTES DE OCA, MANUEL;;;BARRACAS;4
-58.372146555599;-34.6304356478456;874;FARMACIA;PIEDRAS;1960;PIEDRAS 1960;1960 PIEDRAS;43073-0164;3073021;BARRACAS;4
-58.3887705443596;-34.6339441656684;959;FARMACIA;AV CASEROS;1902;CASEROS AV. 1902;1902 CASEROS AV.;4304-6813;;BARRACAS;4
-58.3744007911177;-34.6385557281253;976;FARMACIA;MONTES DE OCA;898;MONTES DE OCA, MANUEL 898;898 MONTES DE OCA, MANUEL;;;BARRACAS;4
-58.374413881642;-34.6385182522485;1076;FARMACIA;MONTES DE OCA;894;MONTES DE OCA, MANUEL 894;894 MONTES DE OCA, MANUEL;;;BARRACAS;4
-58.369731466634;-34.6384563831253;1184;FARMACIA;AV REGIMIENTO DE PATRICIOS;935;REGIMIENTO DE PATRICIOS AV. 935;935 REGIMIENTO DE PATRICIOS AV.;4301-1662 ;;BARRACAS;4
-58.374055620892;-34.6387781038053;1342;FARMACIA;SUAREZ;1680;SUAREZ 1680;1680 SUAREZ;4302-5883;4302-4998;BARRACAS;4
-58.3742727225369;-34.6391756057663;1343;FARMACIA;MONTES DE OCA;954;MONTES DE OCA, MANUEL 954;954 MONTES DE OCA, MANUEL;4301-1649;/3078;BARRACAS;4
-58.3741126849317;-34.6423467976854;1500;FARMACIA;MONTES DE OCA;1229;MONTES DE OCA, MANUEL 1229;1229 MONTES DE OCA, MANUEL;4302-5255;;BARRACAS;4
-58.3726167642172;-34.6480108210996;1538;FARMACIA;MONTES DE OCA;1800;MONTES DE OCA, MANUEL 1800;1800 MONTES DE OCA, MANUEL;4301-2310;;BARRACAS;4
-58.3731549743465;-34.6269450980428;1539;FARMACIA;AV CASEROS;554;CASEROS AV. 554;554 CASEROS AV.;4307-7075;;BARRACAS;4
-58.4701491454416;-34.6470303371374;18;FARMACIA;LAGUNA;1384;LAGUNA 1384;1384 LAGUNA;;;PARQUE AVELLANEDA;9
-58.4800149557148;-34.6410751995652;28;FARMACIA;LACARRA;688;LACARRA 688;688 LACARRA;4674-1414;;PARQUE AVELLANEDA;9
-58.481714736134;-34.6529777206552;254;FARMACIA;AV OLIVERA;1263;OLIVERA AV. 1263;1263 OLIVERA AV.;4683-3470;;PARQUE AVELLANEDA;9
-58.4856644418242;-34.6427607556969;272;FARMACIA;JOSE E. RODO;4305;RODO, JOSE E. 4305;4305 RODO, JOSE E.;4674-3391;;PARQUE AVELLANEDA;9
-58.4672394396747;-34.6457439072139;283;FARMACIA;AV EVA PERON;3699;PERON, EVA AV. 3699;3699 PERON, EVA AV.;4637-1338;;PARQUE AVELLANEDA;9
-58.4894429340602;-34.6492956737593;325;FARMACIA;AV DIRECTORIO;4799;DIRECTORIO AV. 4799;4799 DIRECTORIO AV.;4683-7750;;PARQUE AVELLANEDA;9
-58.475999780243;-34.6391714141047;363;FARMACIA;MARIANO ACOSTA;683;ACOSTA, MARIANO AV. 683;683 ACOSTA, MARIANO AV.;4636-2164;;PARQUE AVELLANEDA;9
-58.4756972790968;-34.6524770277013;405;FARMACIA;DR. FLORENTINO AMEGHINO;1701;AMEGHINO, FLORENTINO, DR. 1701;1701 AMEGHINO, FLORENTINO, DR.;4683-4399;;PARQUE AVELLANEDA;9
-58.4659438443062;-34.6451358576624;428;FARMACIA;AV EVA PERON;3587;PERON, EVA AV. 3587;3587 PERON, EVA AV.;4611-6329;;PARQUE AVELLANEDA;9
-58.4726793742508;-34.6525448421511;516;FARMACIA;AV EVA PERON;4256;PERON, EVA AV. 4256;4256 PERON, EVA AV.;4674-1600;;PARQUE AVELLANEDA;9
-58.4952650252991;-34.6446824481961;517;FARMACIA;AV JUAN B. ALBERDI;4899;ALBERDI, JUAN BAUTISTA AV. 4899;4899 ALBERDI, JUAN BAUTISTA AV.;4635-5777;;PARQUE AVELLANEDA;9
-58.4651769380702;-34.6447869332386;542;FARMACIA;AV EVA PERON;3501;PERON, EVA AV. 3501;3501 PERON, EVA AV.;;;PARQUE AVELLANEDA;9
-58.4884035415397;-34.6483740980794;706;FARMACIA;AV DIRECTORIO;4701;DIRECTORIO AV. 4701;4701 DIRECTORIO AV.;4682-3921;/3920;PARQUE AVELLANEDA;9
-58.4774353354358;-34.656917545446;755;FARMACIA;AV EVA PERON;4802;PERON, EVA AV. 4802;4802 PERON, EVA AV.;4683-2111;4683-1671;PARQUE AVELLANEDA;9
-58.4789624962881;-34.6404987529095;791;FARMACIA;AV DIRECTORIO;3901;DIRECTORIO AV. 3901;3901 DIRECTORIO AV.;4671-8222;;PARQUE AVELLANEDA;9
-58.4664739307055;-34.646722009589;1085;FARMACIA;MARIANO ACOSTA;1449;ACOSTA, MARIANO 1449;1449 ACOSTA, MARIANO;4637-4784;;PARQUE AVELLANEDA;9
-58.4663994911664;-34.6457582485923;1191;FARMACIA;AV EVA PERON;3642;PERON, EVA AV. 3642;3642 PERON, EVA AV.;4613-3700;4619-0204 o 4619-0203;PARQUE AVELLANEDA;9
-58.4784773521234;-34.6578444935925;1194;FARMACIA;AV EVA PERON;4894;PERON, EVA AV. 4894;4894 PERON, EVA AV.;4635-6666;;PARQUE AVELLANEDA;9
-58.4734252993192;-34.6462521320054;1451;FARMACIA;AV LACARRA;1302;LACARRA AV. 1302;1302 LACARRA AV.;;;PARQUE AVELLANEDA;9
-58.4866626641292;-34.6468758261543;1506;FARMACIA;AV DIRECTORIO;4549;DIRECTORIO AV. 4549;4549 DIRECTORIO AV.;;;PARQUE AVELLANEDA;9
-58.4737074751713;-34.6441786933417;543;FARMACIA;FRANCISCO BILBAO;3799;BILBAO, FRANCISCO AV. 3799;3799 BILBAO, FRANCISCO AV.;4671-8255;;PARQUE AVELLANEDA;9
-58.4372376765715;-34.6347440432703;165;FARMACIA;AV ASAMBLEA;891;ASAMBLEA AV. 891;891 ASAMBLEA AV.;4923-3529;;PARQUE CHACABUCO;7
-58.4313853803276;-34.6413783723093;189;FARMACIA;COBO;1101;COBO AV. 1101;1101 COBO AV.;4925-3333;;PARQUE CHACABUCO;7
-58.4483133206851;-34.6340528739957;204;FARMACIA;CURAPALIGÜE;896;CURAPALIGUE 896;896 CURAPALIGUE;4632-8392;;PARQUE CHACABUCO;7
-58.4513363249567;-34.6372648102417;331;FARMACIA;AV CARABOBO;1000;CARABOBO AV. 1000;1000 CARABOBO AV.;4631-1783;;PARQUE CHACABUCO;7
-58.4384116885955;-34.6360967133748;415;FARMACIA;EMILIO MITRE;1404;MITRE, EMILIO 1404;1404 MITRE, EMILIO;4921-2527;;PARQUE CHACABUCO;7
-58.4411808562182;-34.6436783716535;426;FARMACIA;AV COBO;1894;COBO AV. 1894;1894 COBO AV.;4924-7480;;PARQUE CHACABUCO;7
-58.4341961986981;-34.6282531857664;530;FARMACIA;AV DIRECTORIO;520;DIRECTORIO AV. 520;520 DIRECTORIO AV.;4922-8777;;PARQUE CHACABUCO;7
-58.4356943955231;-34.6342743470432;667;FARMACIA;DEL BARCO CENTENERA;1282;BARCO CENTENERA DEL 1282;1282 BARCO CENTENERA DEL;4921-5744;;PARQUE CHACABUCO;7
-58.4301060576572;-34.6351404839698;695;FARMACIA;ALBARRACIN;1551;ALBARRACIN 1551;1551 ALBARRACIN;4924-0996;;PARQUE CHACABUCO;7
-58.4404428070468;-34.6357628334306;700;FARMACIA;AV ASAMBLEA;1102;ASAMBLEA AV. 1102;1102 ASAMBLEA AV.;4921-5766;;PARQUE CHACABUCO;7
-58.4305326085571;-34.627729831337;749;FARMACIA;AV DIRECTORIO;280;DIRECTORIO AV. 280;280 DIRECTORIO AV.;4923-3452;;PARQUE CHACABUCO;7
-58.4336042517245;-34.6281843942262;800;FARMACIA;AV DIRECTORIO;500;DIRECTORIO AV. 500;500 DIRECTORIO AV.;4923-8669;;PARQUE CHACABUCO;7
-58.4321558657414;-34.6415187104931;871;FARMACIA;AV COBO;1189;COBO AV. 1189;1189 COBO AV.;4925-2461;4923-9613 o 4924-9624;PARQUE CHACABUCO;7
-58.4360463417029;-34.6348740086496;1028;FARMACIA;AV ASAMBLEA;826;ASAMBLEA AV. 826;826 ASAMBLEA AV.;;;PARQUE CHACABUCO;7
-58.4269110906669;-34.627190921317;1288;FARMACIA;AV DIRECTORIO;2;DIRECTORIO AV. 2;2 DIRECTORIO AV.;4922-2551;;PARQUE CHACABUCO;7
-58.4325188426501;-34.6340835884835;1328;FARMACIA;AV ASAMBLEA;500;ASAMBLEA AV. 500;500 ASAMBLEA AV.;4925-5110;;PARQUE CHACABUCO;7
-58.4416035618041;-34.6314913322736;1358;FARMACIA;EMILIO MITRE;900;MITRE, EMILIO 900;900 MITRE, EMILIO;4923-1258;;PARQUE CHACABUCO;7
-58.4461312898665;-34.6300106759108;340;FARMACIA;AV DIRECTORIO;1302;DIRECTORIO AV. 1302;1302 DIRECTORIO AV.;4432-7038;;PARQUE CHACABUCO;7
-58.4213404843261;-34.6449096146543;82;FARMACIA;AV LA PLATA;2599;LA PLATA AV. 2599;2599 LA PLATA AV.;4922-7182;;NUEVA POMPEYA;4
-58.4166276752356;-34.6505555741026;178;FARMACIA;AV SAENZ;885;SAENZ AV. 885;885 SAENZ AV.;4919-3430;;NUEVA POMPEYA;4
-58.423025044173;-34.6519954649286;289;FARMACIA;AV DEL BARCO CENTENERA;3111;BARCO CENTENERA DEL 3111;3111 BARCO CENTENERA DEL;4918-7677;;NUEVA POMPEYA;4
-58.4168672627246;-34.6546366884056;511;FARMACIA;AV RAVANAL;1319;RABANAL, FRANCISCO, INTENDENTE AV. 1319;1319 RABANAL, FRANCISCO, INTENDENTE AV.;4919-7648;;NUEVA POMPEYA;4
-58.4117212268037;-34.6387302534681;533;FARMACIA;AV ALMAFUERTE;27;ALMAFUERTE AV. 27;27 ALMAFUERTE AV.;4911-4017;;NUEVA POMPEYA;4
-58.4166197655888;-34.6506760858189;555;FARMACIA;AV SAENZ;895;SAENZ AV. 895;895 SAENZ AV.;4919-9627;;NUEVA POMPEYA;4
